,Title,Year,Authors,Journal,Journal Acronym
58,Modulated Contrast for Versatile Image Synthesis.,2022,"Fangneng Zhan, Jiahui Zhang, Yingchen Yu, Rongliang Wu, Shijian Lu", CVPR 2022: 18259-18269,cvpr
59,Auto-regressive Image Synthesis with Integrated Quantization.,2022,"Fangneng Zhan, Yingchen Yu, Rongliang Wu, Jiahui Zhang, Kaiwen Cui, Changgong Zhang, Shijian Lu", ECCV  2022: 110-127,eccv
60,Bi-level Feature Alignment for Versatile Image Translation and Manipulation.,2022,"Fangneng Zhan, Yingchen Yu, Rongliang Wu, Jiahui Zhang, Kaiwen Cui, Aoran Xiao, Shijian Lu, Chunyan Miao", ECCV  2022: 224-241,eccv
61,Language Matters: A Weakly Supervised Vision-Language Pre-training Approach for Scene Text Detection and Spotting.,2022,"Chuhui Xue, Wenqing Zhang, Yu Hao, Shijian Lu, Philip H. S. Torr, Song Bai", ECCV  2022: 284-302,eccv
62,Contextual Text Block Detection Towards Scene Text Understanding.,2022,"Chuhui Xue, Jiaxing Huang, Wenqing Zhang, Shijian Lu, Changhu Wang, Song Bai", ECCV  2022: 374-391,eccv
63,Domain Adaptive Video Segmentation via Temporal Pseudo Supervision.,2022,"Yun Xing, Dayan Guan, Jiaxing Huang, Shijian Lu", ECCV  2022: 621-639,eccv
64,Music-to-Dance Generation with Optimal Transport.,2022,"Shuang Wu, Shijian Lu, Li Cheng", IJCAI 2022: 4988-4994,ijcai
65,D-LC-Nets: Robust Denoising and Loop Closing Networks for LiDAR SLAM in Complicated Circumstances with Noisy Point Clouds.,2022,"Kangcheng Liu, Aoran Xiao, Jiaxing Huang, Kaiwen Cui, Yun Xing, Shijian Lu", IROS 2022: 12212-12218,iros
66,Towards Counterfactual Image Manipulation via CLIP.,2022,"Yingchen Yu, Fangneng Zhan, Rongliang Wu, Jiahui Zhang, Shijian Lu, Miaomiao Cui, Xuansong Xie, Xian-Sheng Hua, Chunyan Miao", ACM Multimedia 2022: 3637-3645,mm
67,VMRF: View Matching Neural Radiance Fields.,2022,"Jiahui Zhang, Fangneng Zhan, Rongliang Wu, Yingchen Yu, Wenqing Zhang, Bai Song, Xiaoqin Zhang, Shijian Lu", ACM Multimedia 2022: 6579-6587,mm
68,Masked Generative Adversarial Networks are Data-Efficient Generation Learners.,2022,"Jiaxing Huang, Kaiwen Cui, Dayan Guan, Aoran Xiao, Fangneng Zhan, Shijian Lu, Shengcai Liao, Eric P. Xing", NeurIPS 2022,nips
69,PolarMix: A General Data Augmentation Technique for LiDAR Point Clouds.,2022,"Aoran Xiao, Jiaxing Huang, Dayan Guan, Kaiwen Cui, Shijian Lu, Ling Shao", NeurIPS 2022,nips
70,Dual Learning Music Composition and Dance Choreography.,2022,"Shuang Wu, Zhenguang Liu, Shijian Lu, Li Cheng",11999 ,corr
71,Unsupervised Representation Learning for Point Clouds: A Survey.,2022,"Aoran Xiao, Jiaxing Huang, Dayan Guan, Shijian Lu",13589 ,corr
72,Language Matters: A Weakly Supervised Pre-training Approach for Scene Text Detection and Spotting.,2022,"Chuhui Xue, Yu Hao, Shijian Lu, Philip H. S. Torr, Song Bai",03911 ,corr
73,Accelerating DETR Convergence via Semantic-Aligned Matching.,2022,"Gongjie Zhang, Zhipeng Luo, Yingchen Yu, Kaiwen Cui, Shijian Lu",06883 ,corr
74,Modulated Contrast for Versatile Image Synthesis.,2022,"Fangneng Zhan, Jiahui Zhang, Yingchen Yu, Rongliang Wu, Shijian Lu",09333 ,corr
75,Fourier Document Restoration for Robust Document Dewarping and Recognition.,2022,"Chuhui Xue, Zichen Tian, Fangneng Zhan, Shijian Lu, Song Bai",09910 ,corr
76,Unbiased Subclass Regularization for Semi-Supervised Semantic Segmentation.,2022,"Dayan Guan, Jiaxing Huang, Aoran Xiao, Shijian Lu",10026 ,corr
77,Marginal Contrastive Correspondence for Guided Image Generation.,2022,"Fangneng Zhan, Yingchen Yu, Rongliang Wu, Jiahui Zhang, Shijian Lu, Changgong Zhang",00442 ,corr
78,Hierarchical Mask Calibration for Unified Domain Adaptive Panoptic Segmentation.,2022,"Jingyi Zhang, Jiaxing Huang, Shijian Lu",15083 ,corr
79,Domain Adaptive Video Segmentation via Temporal Pseudo Supervision.,2022,"Yun Xing, Dayan Guan, Jiaxing Huang, Shijian Lu",02372 ,corr
80,VMRF: View Matching Neural Radiance Fields.,2022,"Jiahui Zhang, Fangneng Zhan, Rongliang Wu, Yingchen Yu, Wenqing Zhang, Song Bai, Xiaoqin Zhang, Shijian Lu",02621 ,corr
81,Towards Counterfactual Image Manipulation via CLIP.,2022,"Yingchen Yu, Fangneng Zhan, Rongliang Wu, Jiahui Zhang, Shijian Lu, Miaomiao Cui, Xuansong Xie, Xian-Sheng Hua, Chunyan Miao",02812 ,corr
82,Auto-regressive Image Synthesis with Integrated Quantization.,2022,"Fangneng Zhan, Yingchen Yu, Rongliang Wu, Jiahui Zhang, Kaiwen Cui, Changgong Zhang, Shijian Lu",10776 ,corr
83,Contextual Text Block Detection towards Scene Text Understanding.,2022,"Chuhui Xue, Jiaxing Huang, Shijian Lu, Changhu Wang, Song Bai",12955 ,corr
84,Semantic-Aligned Matching for Enhanced DETR Convergence and Multi-Scale Feature Fusion.,2022,"Gongjie Zhang, Zhipeng Luo, Yingchen Yu, Jiaxing Huang, Kaiwen Cui, Shijian Lu, Eric P. Xing",14172 ,corr
85,Meta-DETR: Image-Level Few-Shot Detection with Inter-Class Correlation Exploitation.,2022,"Gongjie Zhang, Zhipeng Luo, Kaiwen Cui, Shijian Lu, Eric P. Xing",00219 ,corr
86,PolarMix: A General Data Augmentation Technique for LiDAR Point Clouds.,2022,"Aoran Xiao, Jiaxing Huang, Dayan Guan, Kaiwen Cui, Shijian Lu, Ling Shao",00223 ,corr
87,Latent Multi-Relation Reasoning for GAN-Prior based Image Super-Resolution.,2022,"Jiahui Zhang, Fangneng Zhan, Yingchen Yu, Rongliang Wu, Xiaoqin Zhang, Shijian Lu",02861 ,corr
88,TransPillars: Coarse-to-Fine Aggregation for Multi-Frame 3D Object Detection.,2022,"Zhipeng Luo, Gongjie Zhang, Changqing Zhou, Tianrui Liu, Shijian Lu, Liang Pan",03141 ,corr
89,Exploring Point-BEV Fusion for 3D Point Cloud Object Tracking with Transformer.,2022,"Zhipeng Luo, Changqing Zhou, Liang Pan, Gongjie Zhang, Tianrui Liu, Yueru Luo, Haiyu Zhao, Ziwei Liu, Shijian Lu",05216 ,corr
90,Towards Efficient Use of Multi-Scale Features in Transformer-Based Object Detectors.,2022,"Gongjie Zhang, Zhipeng Luo, Yingchen Yu, Zichen Tian, Jingyi Zhang, Shijian Lu",11356 ,corr
91,Domain Adaptive Scene Text Detection via Subcategorization.,2022,"Zichen Tian, Chuhui Xue, Jingyi Zhang, Shijian Lu",00377 ,corr
92,DETR4D: Direct Multi-View 3D Object Detection with Sparse Attention.,2022,"Zhipeng Luo, Changqing Zhou, Gongjie Zhang, Shijian Lu",07849 ,corr
93,"The Evolution and Determinants of Interorganizational Coinvention Networks in New Energy Vehicles: Evidence from Shenzhen, China.",2021,"Jia Liu, Zhaohui Chong, Shijian Lu", 2021: 6665945:1-6665945:12 ,complexity
94,Brain MRI super-resolution using coupled-projection residual network.,2021,"Chun-Mei Feng, Kai Wang, Shijian Lu, Yong Xu, Xuelong Li", Neurocomputing 456: 190-199 ,ijon
95,Scale variance minimization for unsupervised domain adaptation in image segmentation.,2021,"Dayan Guan, Jiaxing Huang, Shijian Lu, Aoran Xiao", 112: 107764 ,pr
96,Single-Image Dehazing via Compositional Adversarial Network.,2021,"Hongyuan Zhu, Yi Cheng, Xi Peng, Joey Tianyi Zhou, Zhao Kang, Shijian Lu, Zhiwen Fang, Liyuan Li, Joo-Hwee Lim", 51: 829-838 ,tcyb
97,PoT-GAN: Pose Transform GAN for Person Image Synthesis.,2021,"Tianjiao Li, Wei Zhang, Ran Song, Zhiheng Li, Jun Liu, Xiaolei Li, Shijian Lu", 30: 7677-7688 ,tip
98,Salient Object Detection by Fusing Local and Global Contexts.,2021,"Qinghua Ren, Shijian Lu, Jinxia Zhang, Renjie Hu", 23: 1442-1453 ,tmm
99,Part-aware Progressive Unsupervised Domain Adaptation for Person Re-Identification.,2021,"Fan Yang, Ke Yan, Shijian Lu, Huizhu Jia, Don Xie, Zongqiao Yu, Xiaowei Guo, Feiyue Huang, Wen Gao", 23: 1681-1695 ,tmm
100,Visual Navigation With Multiple Goals Based on Deep Reinforcement Learning.,2021,"Zhenhuan Rao, Yuechen Wu, Zifei Yang, Wei Zhang, Shijian Lu, Weizhi Lu, Zhengjun Zha", 32: 5445-5455 ,tnn
101,Matching on Sets: Conquer Occluded Person Re-identification Without Alignment.,2021,"Mengxi Jia, Xinhua Cheng, Yunpeng Zhai, Shijian Lu, Siwei Ma, Yonghong Tian, Jian Zhang", AAAI 2021: 1673-1681,aaai
102,EMLight: Lighting Estimation via Spherical Distribution Approximation.,2021,"Fangneng Zhan, Changgong Zhang, Yingchen Yu, Yuan Chang, Shijian Lu, Feiying Ma, Xuansong Xie", AAAI 2021: 3287-3295,aaai
103,FSDR: Frequency Space Domain Randomization for Domain Generalization.,2021,"Jiaxing Huang, Dayan Guan, Aoran Xiao, Shijian Lu", CVPR 2021: 6891-6902,cvpr
104,Cross-View Regularization for Domain Adaptive Panoptic Segmentation.,2021,"Jiaxing Huang, Dayan Guan, Aoran Xiao, Shijian Lu", CVPR 2021: 10133-10144,cvpr
105,Unbalanced Feature Transport for Exemplar-Based Image Translation.,2021,"Fangneng Zhan, Yingchen Yu, Kaiwen Cui, Gongjie Zhang, Shijian Lu, Jianxiong Pan, Changgong Zhang, Feiying Ma, Xuansong Xie, Chunyan Miao", CVPR 2021: 15028-15038,cvpr
106,Domain Adaptive Video Segmentation via Temporal Consistency Regularization.,2021,"Dayan Guan, Jiaxing Huang, Aoran Xiao, Shijian Lu", ICCV 2021: 8033-8044,iccv
107,Unsupervised Domain Adaptive 3D Detection with Multi-Level Consistency.,2021,"Zhipeng Luo, Zhongang Cai, Changqing Zhou, Gongjie Zhang, Haiyu Zhao, Shuai Yi, Shijian Lu, Hongsheng Li, Shanghang Zhang, Ziwei Liu", ICCV 2021: 8846-8855,iccv
108,RDA: Robust Domain Adaptation via Fourier Adversarial Attacking.,2021,"Jiaxing Huang, Dayan Guan, Aoran Xiao, Shijian Lu", ICCV 2021: 8968-8979,iccv
109,Sparse Needlets for Lighting Estimation with Spherical Transport Loss.,2021,"Fangneng Zhan, Changgong Zhang, Wenbo Hu, Shijian Lu, Feiying Ma, Xuansong Xie, Ling Shao", ICCV 2021: 12810-12819,iccv
110,Skeleton Cloud Colorization for Unsupervised 3D Action Representation Learning.,2021,"Siyuan Yang, Jun Liu, Shijian Lu, Meng Hwa Er, Alex C. Kot", ICCV 2021: 13403-13413,iccv
111,WaveFill: A Wavelet-based Generation Network for Image Inpainting.,2021,"Yingchen Yu, Fangneng Zhan, Shijian Lu, Jianxiong Pan, Feiying Ma, Xuansong Xie, Chunyan Miao", ICCV 2021: 14094-14103,iccv
112,Diverse Image Inpainting with Bidirectional and Autoregressive Transformers.,2021,"Yingchen Yu, Fangneng Zhan, Rongliang Wu, Jianxiong Pan, Kaiwen Cui, Shijian Lu, Feiying Ma, Xuansong Xie, Chunyan Miao", ACM Multimedia 2021: 69-78,mm
113,Dual Learning Music Composition and Dance Choreography.,2021,"Shuang Wu, Zhenguang Liu, Shijian Lu, Li Cheng", ACM Multimedia 2021: 3746-3754,mm
114,Model Adaptation: Historical Contrastive Learning for Unsupervised Domain Adaptation without Source Data.,2021,"Jiaxing Huang, Dayan Guan, Aoran Xiao, Shijian Lu", NeurIPS 2021: 3635-3649,nips
115,Defect-GAN: High-Fidelity Defect Synthesis for Automated Defect Inspection.,2021,"Gongjie Zhang, Kaiwen Cui, Tzu-Yi Hung, Shijian Lu", WACV 2021: 2523-2533,wacv
116,PNPDet: Efficient Few-shot Detection without Forgetting via Plug-and-Play Sub-networks.,2021,"Gongjie Zhang, Kaiwen Cui, Rongliang Wu, Shijian Lu, Yonghong Tian", WACV 2021: 3822-3831,wacv
117,GMLight: Lighting Estimation via Geometric Distribution Approximation.,2021,"Fangneng Zhan, Yingchen Yu, Rongliang Wu, Changgong Zhang, Shijian Lu, Ling Shao, Feiying Ma, Xuansong Xie",10244 ,corr
118,Uncertainty-Aware Unsupervised Domain Adaptation in Object Detection.,2021,"Dayan Guan, Jiaxing Huang, Aoran Xiao, Shijian Lu, Yanpeng Cao",00236 ,corr
119,FPS-Net: A Convolutional Fusion Network for Large-Scale LiDAR Point Cloud Segmentation.,2021,"Aoran Xiao, Xiaofei Yang, Shijian Lu, Dayan Guan, Jiaxing Huang",00738 ,corr
120,Detection and Rectification of Arbitrary Shaped Scene Texts by using Text Keypoints and Links.,2021,"Chuhui Xue, Shijian Lu, Steven C. H. Hoi",00785 ,corr
121,FSDR: Frequency Space Domain Randomization for Domain Generalization.,2021,"Jiaxing Huang, Dayan Guan, Aoran Xiao, Shijian Lu",02370 ,corr
122,Cross-View Regularization for Domain Adaptive Panoptic Segmentation.,2021,"Jiaxing Huang, Dayan Guan, Aoran Xiao, Shijian Lu",02584 ,corr
123,ICDAR2019 Competition on Scanned Receipt OCR and Information Extraction.,2021,"Zheng Huang, Kai Chen, Jianhua He, Xiang Bai, Dimosthenis Karatzas, Shijian Lu, C. V. Jawahar",10213 ,corr
124,Meta-DETR: Few-Shot Object Detection via Unified Image-Level Meta-Learning.,2021,"Gongjie Zhang, Zhipeng Luo, Kaiwen Cui, Shijian Lu",11731 ,corr
125,MLAN: Multi-Level Adversarial Network for Domain Adaptive Semantic Segmentation.,2021,"Jiaxing Huang, Dayan Guan, Shijian Lu, Aoran Xiao",12991 ,corr
126,Defect-GAN: High-Fidelity Defect Synthesis for Automated Defect Inspection.,2021,"Gongjie Zhang, Kaiwen Cui, Tzu-Yi Hung, Shijian Lu",15158 ,corr
