,Title,Year,Authors,Journal,Journal Acronym
124,Threats to Federated Learning.,2020,"Lingjuan Lyu, Han Yu, Jun Zhao, Qiang Yang", Federated Learning 2020: 3-16,lncs
125,Dealing with Label Quality Disparity in Federated Learning.,2020,"Yiqiang Chen, Xiaodong Yang, Xin Qin, Han Yu, Piu Chan, Zhiqi Shen", Federated Learning 2020: 108-121,lncs
126,FedCoin: A Peer-to-Peer Payment System for Federated Learning.,2020,"Yuan Liu, Zhengpeng Ai, Shuai Sun, Shuangfeng Zhang, Zelei Liu, Han Yu", Federated Learning 2020: 125-138,lncs
127,A Gamified Research Tool for Incentive Mechanism Design in Federated Learning.,2020,"Zichen Chen, Zelei Liu, Kang Loon Ng, Han Yu, Yang Liu, Qiang Yang", Federated Learning 2020: 168-175,lncs
128,Collaborative Fairness in Federated Learning.,2020,"Lingjuan Lyu, Xinyi Xu, Qian Wang, Han Yu", Federated Learning 2020: 189-204,lncs
129,A Game-Theoretic Framework for Incentive Mechanism Design in Federated Learning.,2020,"Mingshu Cong, Han Yu, Xi Weng, Siu-Ming Yiu", Federated Learning 2020: 205-222,lncs
130,Federated Learning - Privacy and Incentive.,2020,"Qiang Yang, Lixin Fan, Han Yu"," Lecture Notes in Computer Science 12500, Springer 2020, ISBN 978-3-030-63075-1 ",lncs
131,FedVision: An Online Visual Object Detection Platform Powered by Federated Learning.,2020,"Yang Liu, Anbu Huang, Yun Luo, He Huang, Youzhi Liu, Yuanyuan Chen, Lican Feng, Tianjian Chen, Han Yu, Qiang Yang",06202 ,corr
132,Multi-Participant Multi-Class Vertical Federated Learning.,2020,"Siwei Feng, Han Yu",11154 ,corr
133,FOCUS: Dealing with Label Quality Disparity in Federated Learning.,2020,"Yiqiang Chen, Xiaodong Yang, Xin Qin, Han Yu, Biao Chen, Zhiqi Shen",11359 ,corr
134,FedCoin: A Peer-to-Peer Payment System for Federated Learning.,2020,"Yuan Liu, Shuai Sun, Zhengpeng Ai, Shuangfeng Zhang, Zelei Liu, Han Yu",11711 ,corr
135,Threats to Federated Learning: A Survey.,2020,"Lingjuan Lyu, Han Yu, Qiang Yang",02133 ,corr
136,Privacy-Preserving Technology to Help Millions of People: Federated Prediction Model for Stroke Prevention.,2020,"Ce Ju, Ruihui Zhao, Jichao Sun, Xiguang Wei, Bo Zhao, Yang Liu, Hongshan Li, Tianjian Chen, Xinwei Zhang, Dashan Gao, Ben Tan, Han Yu, Yuan Jin",10517 ,corr
137,Optimal Procurement Auction for Cooperative Production of Virtual Products: Vickrey-Clarke-Groves Meet Cremer-McLean.,2020,"Mingshu Cong, Xi Weng, Han Yu, Jiabao Qu, Siu-Ming Yiu",14780 ,corr
138,SCNet: A Neural Network for Automated Side-Channel Attack.,2020,"Guanlin Li, Chang Liu, Han Yu, Yanhong Fan, Libang Zhang, Zongyue Wang, Meiqin Wang",00476 ,corr
139,A VCG-based Fair Incentive Mechanism for Federated Learning.,2020,"Mingshu Cong, Han Yu, Xi Weng, Jiabao Qu, Yang Liu, Siu-Ming Yiu",06680 ,corr
140,Privacy and Robustness in Federated Learning: Attacks and Defenses.,2020,"Lingjuan Lyu, Han Yu, Xingjun Ma, Lichao Sun, Jun Zhao, Qiang Yang, Philip S. Yu",06337 ,corr
