,Title,Year,Authors,Journal,Journal Acronym
114,FAST: Fidelity-Adjustable Semantic Transmission over Heterogeneous Wireless Networks.,2023,"Peichun Li, Guoliang Cheng, Jiawen Kang, Rong Yu, Liping Qian, Yuan Wu, Dusit Niyato",01857 ,corr
115,Exploring Collaborative Distributed Diffusion-Based AI-Generated Content (AIGC) in Wireless Networks.,2023,"Hongyang Du, Ruichen Zhang, Dusit Niyato, Jiawen Kang, Zehui Xiong, Dong In Kim, Xuemin Shen, H. Vincent Poor",03446 ,corr
116,Entangled Pair Resource Allocation under Uncertain Fidelity Requirements.,2023,"Rakpong Kaewpuang, Minrui Xu, Stephen John Turner, Dusit Niyato, Han Yu, Dong In Kim",04425 ,corr
117,Task-Oriented Delay-Aware Multi-Tier Computing in Cell-free Massive MIMO Systems.,2023,"Kunlun Wang, Dusit Niyato, Wen Chen, Arumugam Nallanathan",07079 ,corr
118,Edge Computing Empowered Tactile Internet for Human Digital Twin: Visions and Case Study.,2023,"Hao Xiang, Kun Wu, Jiayuan Chen, Changyan Yi, Jun Cai, Dusit Niyato, Xuemin Shen",07454 ,corr
119,Sustainable AIGC Workload Scheduling of Geo-Distributed Data Centers: A Multi-Agent Reinforcement Learning Approach.,2023,"Siyue Zhang, Minrui Xu, Wei Yang Bryan Lim, Dusit Niyato",07948 ,corr
120,Exploring Blockchain Technology through a Modular Lens: A Survey.,2023,"Minghui Xu, Yihao Guo, Chun-Chi Liu, Qin Hu, Dongxiao Yu, Zehui Xiong, Dusit Niyato, Xiuzhen Cheng",08283 ,corr
121,Sparks of GPTs in Edge Intelligence for Metaverse: Caching and Inference for Mobile AIGC Services.,2023,"Minrui Xu, Dusit Niyato, Hongliang Zhang, Jiawen Kang, Zehui Xiong, Shiwen Mao, Zhu Han",08782 ,corr
122,DADFNet: Dual Attention and Dual Frequency-Guided Dehazing Network for Video-Empowered Intelligent Transportation.,2023,"Yu Guo, Ryan Wen Liu, Jiangtian Nie, Lingjuan Lyu, Zehui Xiong, Jiawen Kang, Han Yu, Dusit Niyato",09588 ,corr
123,Maximize the Long-term Average Revenue of Network Slice Provider via Admission Control Among Heterogeneous Slices.,2023,"Miao Dai, Gang Sun, Hongfang Yu, Dusit Niyato",10057 ,corr
