,Title,Year,Authors,Journal,Journal Acronym
67,Iron: Private Inference on Transformers.,2022,"Meng Hao, Hongwei Li, Hanxiao Chen, Pengzhi Xing, Guowen Xu, Tianwei Zhang", NeurIPS 2022,nips
68,Primo: Practical Learning-Augmented Systems with Interpretable Models.,2022,"Qinghao Hu, Harsha Nori, Peng Sun, Yonggang Wen, Tianwei Zhang", USENIX Annual Technical Conference 2022: 519-538,usenix
69,"Knowledge Science, Engineering and Management - 15th International Conference, KSEM 2022, Singapore, August 6-8, 2022, Proceedings, Part I.",2022,"Gérard Memmi, Baijian Yang, Linghe Kong, Tianwei Zhang, Meikang Qiu"," Lecture Notes in Computer Science 13368, Springer 2022, ISBN 978-3-031-10982-9 ",ksem
70,"Knowledge Science, Engineering and Management - 15th International Conference, KSEM 2022, Singapore, August 6-8, 2022, Proceedings, Part II.",2022,"Gérard Memmi, Baijian Yang, Linghe Kong, Tianwei Zhang, Meikang Qiu"," Lecture Notes in Computer Science 13369, Springer 2022, ISBN 978-3-031-10985-0 ",ksem
71,"Knowledge Science, Engineering and Management - 15th International Conference, KSEM 2022, Singapore, August 6-8, 2022, Proceedings, Part III.",2022,"Gérard Memmi, Baijian Yang, Linghe Kong, Tianwei Zhang, Meikang Qiu"," Lecture Notes in Computer Science 13370, Springer 2022, ISBN 978-3-031-10988-1 ",ksem
72,Watermarking Pre-trained Encoders in Contrastive Learning.,2022,"Yutong Wu, Han Qiu, Tianwei Zhang, Jiwei Li, Meikang Qiu",08217 ,corr
73,Threats to Pre-trained Language Models: Survey and Taxonomy.,2022,"Shangwei Guo, Chunlong Xie, Jiwei Li, Lingjuan Lyu, Tianwei Zhang",06862 ,corr
74,Clean-Annotation Backdoor Attack against Lane Detection Systems in the Wild.,2022,"Xingshuo Han, Guowen Xu, Yuan Zhou, Xuehuan Yang, Jiwei Li, Tianwei Zhang",00858 ,corr
75,kNN-NER: Named Entity Recognition with Nearest Neighbor Search.,2022,"Shuhe Wang, Xiaoya Li, Yuxian Meng, Tianwei Zhang, Rongbin Ouyang, Jiwei Li, Guoyin Wang",17103 ,corr
76,ShiftNAS: Towards Automatic Generation of Advanced Mulitplication-Less Neural Networks.,2022,"Xiaoxuan Lou, Guowen Xu, Kangjie Chen, Guanlin Li, Jiwei Li, Tianwei Zhang",05113 ,corr
77,SoK: Rethinking Sensor Spoofing Attacks against Robotic Vehicles from a Systematic View.,2022,"Yuan Xu, Xingshuo Han, Gelei Deng, Guanlin Li, Yang Liu, Jiwei Li, Tianwei Zhang",04662 ,corr
