,Title,Year,Authors,Journal,Journal Acronym
18,GCRE-GPT: A Generative Model for Comparative Relation Extraction.,2023,"Yequan Wang, Hengran Zhang, Aixin Sun, Xuying Meng",08601 ,corr
19,DiffuRec: A Diffusion Model for Sequential Recommendation.,2023,"Zihao Li, Aixin Sun, Chenliang Li",00686 ,corr
20,FreeLM: Fine-Tuning-Free Language Model.,2023,"Xiang Li, Xin Jiang, Xuying Meng, Aixin Sun, Yequan Wang",01616 ,corr
21,Few-shot Event Detection: An Empirical Study and a Unified View.,2023,"Yubo Ma, Zehao Wang, Yixin Cao, Aixin Sun",01901 ,corr
22,Open Information Extraction via Chunks.,2023,"Kuicai Dong, Aixin Sun, Jung-Jae Kim, Xiaoli Li",03299 ,corr
23,Retraining A Graph-based Recommender with Interests Disentanglement.,2023,"Yitong Ji, Aixin Sun, Jie Zhang",03624 ,corr
24,Shall We Trust All Relational Tuples by Open Information Extraction? A Study on Speculation Detection.,2023,"Kuicai Dong, Aixin Sun, Jung-Jae Kim, Xiaoli Li",04181 ,corr
25,Take a Break in the Middle: Investigating Subgoals towards Hierarchical Script Generation.,2023,"Xinze Li, Yixin Cao, Muhao Chen, Aixin Sun",10907 ,corr
26,LogicLLM: Exploring Self-supervised Logic-enhanced Training for Large Language Models.,2023,"Fangkai Jiao, Zhiyang Teng, Shafiq R. Joty, Bosheng Ding, Aixin Sun, Zhengyuan Liu, Nancy F. Chen",13718 ,corr
27,MS-DETR: Natural Language Video Localization with Sampling Moment-Moment Interaction.,2023,"Jing Wang, Aixin Sun, Hao Zhang, Xiaoli Li",18969 ,corr
28,Dipping PLMs Sauce: Bridging Structure and Text for Effective Knowledge Graph Completion via Conditional Soft Prompting.,2023,"Chen Chen, Yufei Wang, Aixin Sun, Bing Li, Kwok-Yan Lam",01709 ,corr
29,Research Explosion: More Effort to Climb onto Shoulders of the Giant.,2023,"Guoxiu He, Aixin Sun, Wei Lu",06506 ,corr
30,Our Model Achieves Excellent Performance on MovieLens: What Does it Mean?,2023,"Yu-chen Fan, Yitong Ji, Jie Zhang, Aixin Sun",09985 ,corr
31,FLM-101B: An Open LLM and How to Train It with $100K Budget.,2023,"Xiang Li, Yiqun Yao, Xin Jiang, Xuezhi Fang, Xuying Meng, Siqi Fan, Peng Han, Jing Li, Li Du, Bowen Qin, Zheng Zhang, Aixin Sun, Yequan Wang",03852 ,corr
32,An Image Dataset for Benchmarking Recommender Systems with Raw Pixels.,2023,"Yu Cheng, Yunzhu Pan, Jiaqi Zhang, Yongxin Ni, Aixin Sun, Fajie Yuan",06789 ,corr
33,Real-time dynamic network learning for location inference modelling and computing.,2022,"Jianxin Li, Aixin Sun, Ziyu Guan, Muhammad Aamir Cheema, Geyong Min", Neurocomputing 472: 198-200 ,ijon
34,Natural Language Video Localization: A Revisit in Span-Based Question Answering Framework.,2022,"Hao Zhang, Aixin Sun, Wei Jing, Liangli Zhen, Joey Tianyi Zhou, Rick Siow Mong Goh", 44: 4252-4266 ,pami
35,A Survey on Deep Learning for Named Entity Recognition.,2022,"Jing Li, Aixin Sun, Jianglei Han, Chenliang Li", 34: 50-70 ,tkde
36,Point-of-Interest Recommendation With Global and Local Context.,2022,"Peng Han, Shuo Shang, Aixin Sun, Peilin Zhao, Kai Zheng, Xiangliang Zhang", 34: 5484-5495 ,tkde
37,MMEKG: Multi-modal Event Knowledge Graph towards Universal Representation across Modalities.,2022,"Yubo Ma, Zehao Wang, Mukai Li, Yixin Cao, Meiqi Chen, Xinze Li, Wenqi Sun, Kunquan Deng, Kun Wang, Aixin Sun, Jing Shao", ACL  2022: 231-239,acl
38,CofeNet: Context and Former-Label Enhanced Net for Complicated Quotation Extraction.,2022,"Yequan Wang, Xiang Li, Aixin Sun, Xuying Meng, Huaming Liao, Jiafeng Guo", COLING 2022: 2438-2449,coling
39,Syntactic Multi-view Learning for Open Information Extraction.,2022,"Kuicai Dong, Aixin Sun, Jung-Jae Kim, Xiaoli Li", EMNLP 2022: 4072-4083,emnlp
40,CORT: A New Baseline for Comparative Opinion Classification by Dual Prompts.,2022,"Yequan Wang, Hengran Zhang, Aixin Sun, Xuying Meng", EMNLP  2022: 7064-7075,emnlp
41,An Embarrassingly Simple Model for Dialogue Relation Extraction.,2022,"Fuzhao Xue, Aixin Sun, Hao Zhang, Jinjie Ni, Eng Siong Chng", ICASSP 2022: 6707-6711,icassp
42,Do Loyal Users Enjoy Better Recommendations?: Understanding Recommender Accuracy from a Time Perspective.,2022,"Yitong Ji, Aixin Sun, Jie Zhang, Chenliang Li", ICTIR 2022: 92-97,ictir
43,A Survey on Neural Open Information Extraction: Current Status and Future Directions.,2022,"Shaowen Zhou, Bowen Yu, Aixin Sun, Cheng Long, Jingyang Li, Jian Sun", IJCAI 2022: 5694-5701,ijcai
44,A Dual-Channel Framework for Sarcasm Recognition by Detecting Sentiment Conflict.,2022,"Yiyi Liu, Yequan Wang, Aixin Sun, Xuying Meng, Jing Li, Jiafeng Guo", NAACL-HLT  2022: 1670-1680,naacl
45,Aspect-Based Sentiment Analysis Through EDU-Level Attentions.,2022,"Ting Lin, Aixin Sun, Yequan Wang", PAKDD  2022: 156-168,pakdd
46,Automatic Expert Selection for Multi-Scenario and Multi-Task Search.,2022,"Xinyu Zou, Zhi Hu, Yiming Zhao, Xuchu Ding, Zhongyi Liu, Chenliang Li, Aixin Sun", SIGIR 2022: 1535-1544,sigir
47,An Attribute-Driven Mirror Graph Network for Session-based Recommendation.,2022,"Siqi Lai, Erli Meng, Fan Zhang, Chenliang Li, Bin Wang, Aixin Sun", SIGIR 2022: 1674-1683,sigir
48,Improving Conversational Recommender Systems via Transformer-based Sequential Modelling.,2022,"Jie Zou, Evangelos Kanoulas, Pengjie Ren, Zhaochun Ren, Aixin Sun, Cheng Long", SIGIR 2022: 2319-2324,sigir
