,Title,Year,Authors,Journal,Journal Acronym
80,TransferNet: An Effective and Transparent Framework for Multi-hop Question Answering over Relation Graph.,2021,"Jiaxin Shi, Shulin Cao, Lei Hou, Juanzi Li, Hanwang Zhang", EMNLP  2021: 4149-4158,emnlp
81,Auto-Parsing Network for Image Captioning and Visual Question Answering.,2021,"Xu Yang, Chongyang Gao, Hanwang Zhang, Jianfei Cai", ICCV 2021: 2177-2187,iccv
82,Causal Attention for Unbiased Visual Recognition.,2021,"Tan Wang, Chang Zhou, Qianru Sun, Hanwang Zhang", ICCV 2021: 3071-3080,iccv
83,Self-Regulation for Semantic Segmentation.,2021,"Dong Zhang, Hanwang Zhang, Jinhui Tang, Xian-Sheng Hua, Qianru Sun", ICCV 2021: 6933-6943,iccv
84,Transporting Causal Mechanisms for Unsupervised Domain Adaptation.,2021,"Zhongqi Yue, Qianru Sun, Xian-Sheng Hua, Hanwang Zhang", ICCV 2021: 8579-8588,iccv
85,How Should Pre-Trained Language Models Be Fine-Tuned Towards Adversarial Robustness?,2021,"Xinshuai Dong, Anh Tuan Luu, Min Lin, Shuicheng Yan, Hanwang Zhang","Xinshuai Dong, Anh Tuan Luu, Min Lin, Shuicheng Yan, Hanwang Zhang: How Should Pre-Trained Language Models Be Fine-Tuned Towards Adversarial Robustness? NeurIPS 2021: 4356-4369",nips
86,Introspective Distillation for Robust Question Answering.,2021,"Yulei Niu, Hanwang Zhang", NeurIPS 2021: 16292-16304,nips
87,Self-Supervised Learning Disentangled Group Representation as Feature.,2021,"Tan Wang, Zhongqi Yue, Jianqiang Huang, Qianru Sun, Hanwang Zhang", NeurIPS 2021: 18225-18240,nips
88,Clicks can be Cheating: Counterfactual Recommendation for Mitigating Clickbait Issue.,2021,"Wenjie Wang, Fuli Feng, Xiangnan He, Hanwang Zhang, Tat-Seng Chua", SIGIR 2021: 1288-1297,sigir
89,"MMAsia 2020: ACM Multimedia Asia, Virtual Event / Singapore, 7-9 March, 2021.",2021,"Tat-Seng Chua, Jingdong Wang, Qi Tian, Cathal Gurrin, Jia Jia, Hanwang Zhang, Qianru Sun"," ACM 2021, ISBN 978-1-4503-8308-0 ",mmasia
90,Counterfactual Zero-Shot and Open-Set Visual Recognition.,2021,"Zhongqi Yue, Tan Wang, Hanwang Zhang, Qianru Sun, Xian-Sheng Hua",00887 ,corr
91,Distilling Causal Effect of Data in Class-Incremental Learning.,2021,"Xinting Hu, Kaihua Tang, Chunyan Miao, Xian-Sheng Hua, Hanwang Zhang",01737 ,corr
92,Causal Attention for Vision-Language Tasks.,2021,"Xu Yang, Hanwang Zhang, Guojun Qi, Jianfei Cai",03493 ,corr
93,The Blessings of Unlabeled Background in Untrimmed Videos.,2021,"Yuan Liu, Jingyuan Chen, Zhenfang Chen, Bing Deng, Jianqiang Huang, Hanwang Zhang",13183 ,corr
94,TransferNet: An Effective and Transparent Framework for Multi-hop Question Answering over Relation Graph.,2021,"Jiaxin Shi, Shulin Cao, Lei Hou, Juanzi Li, Hanwang Zhang",07302 ,corr
95,VL-NMS: Breaking Proposal Bottlenecks in Two-Stage Visual-Language Matching.,2021,"Wenbo Ma, Long Chen, Hanwang Zhang, Jian Shao, Yueting Zhuang, Jun Xiao",05636 ,corr
96,Empowering Language Understanding with Counterfactual Reasoning.,2021,"Fuli Feng, Jizhi Zhang, Xiangnan He, Hanwang Zhang, Tat-Seng Chua",03046 ,corr
97,Adversarial Visual Robustness by Causal Intervention.,2021,"Kaihua Tang, Mingyuan Tao, Hanwang Zhang",09534 ,corr
