,Title,Year,Authors,Journal,Journal Acronym
19,Reinforcement Learning Enhanced Weighted Sampling for Accurate Subgraph Counting on Fully Dynamic Graph Streams.,2023,"Kaixin Wang, Cheng Long, Da Yan, Jie Zhang, H. V. Jagadish", ICDE 2023: 1084-1097,icde
20,Most Probable Densest Subgraphs.,2023,"Arkaprava Saha, Xiangyu Ke, Arijit Khan, Cheng Long", ICDE 2023: 1447-1460,icde
21,High-Dimensional Approximate Nearest Neighbor Search: with Reliable and Efficient Distance Comparison Operations.,2023,"Jianyang Gao, Cheng Long",09855 ,corr
22,Road Extraction with Satellite Images and Partial Road Maps.,2023,"Qianxiong Xu, Cheng Long, Liang Yu, Chen Zhang",12394 ,corr
23,Road Network Representation Learning: A Dual Graph based Approach.,2023,"Liang Zhang, Cheng Long",07298 ,corr
24,Fast Maximal Quasi-clique Enumeration: A Pruning and Branching Co-Design Approach.,2023,"Kaiqiang Yu, Cheng Long",14047 ,corr
25,OpenSiteRec: An Open Dataset for Site Recommendation.,2023,"Xinhang Li, Xiangyu Zhao, Yejing Wang, Yu Liu, Yong Li, Cheng Long, Yong Zhang, Chunxiao Xing",00856 ,corr
26,Self-Calibrated Cross Attention Network for Few-Shot Segmentation.,2023,"Qianxiong Xu, Wenting Zhao, Guosheng Lin, Cheng Long",09294 ,corr
27,MSRAformer: Multiscale spatial reverse attention network for polyp segmentation.,2022,"Cong Wu, Cheng Long, Shijun Li, Junjie Yang, Fagang Jiang, Ran Zhou", Medicine 151: 106274 ,cbm
28,GNSS TEC-Based Earthquake Ionospheric Perturbation Detection Using a Novel Deep Learning Framework.,2022,"Pan Xiong, Cheng Long, Huiyu Zhou, Xuemin Zhang, Xuhui Shen", 15: 4248-4263 ,staeors
29,Towards Secure and Efficient Equality Conjunction Search Over Outsourced Databases.,2022,"Weipeng Lin, Ke Wang, Zhilin Zhang, Ada Wai-Chee Fu, Raymond Chi-Wing Wong, Cheng Long, Chunyan Miao", 10: 1445-1461 ,tcc
30,TriATNE: Tripartite Adversarial Training for Network Embeddings.,2022,"Qi-dong Liu, Cheng Long, Jie Zhang, Mingliang Xu, Pei Lv", 52: 9634-9645 ,tcyb
31,Mining Order-preserving Submatrices under Data Uncertainty: A Possible-world Approach and Efficient Approximation Methods.,2022,"Ji Cheng, Da Yan, Wenwen Qu, Xiaotian Hao, Cheng Long, Wilfred Ng, Xiaoling Wang", 47: 7:1-7:57 ,tods
32,Proximity Queries on Terrain Surface.,2022,"Victor Junqiu Wei, Raymond Chi-Wing Wong, Cheng Long, David M. Mount, Hanan Samet", 47: 15:1-15:59 ,tods
33,Multi-scale Progressive Gated Transformer for Physiological Signal Classification.,2022,"Wei Zhou, Hao Wang, Yiling Zhang, Cheng Long, Yan Yang, Dongjie Wang", ACML 2022: 1293-1308,acml
34,On Inferring User Socioeconomic Status with Mobility Records.,2022,"Zheng Wang, Mingrui Liu, Cheng Long, Qianru Zhang, Jiangneng Li, Chunyan Miao", IEEE Big Data 2022: 646-655,bigdataconf
