,Title,Year,Authors,Journal,Journal Acronym
108,Multi-Content Complementation Network for Salient Object Detection in Optical Remote Sensing Images.,2021,"Gongyang Li, Zhi Liu, Weisi Lin, Haibin Ling",01932 ,corr
109,A New Image Codec Paradigm for Human and Machine Uses.,2021,"Sien Chen, Jian Jin, Lili Meng, Weisi Lin, Zhuo Chen, Tsui-Shan Chang, Zhengguang Li, Huaxiang Zhang",10071 ,corr
110,Multiscale Natural Scene Statistical Analysis for No-Reference Quality Evaluation of DIBR-Synthesized Views.,2020,"Ke Gu, Junfei Qiao, Sanghoon Lee, Hantao Liu, Weisi Lin, Patrick Le Callet", 66: 127-139 ,tbc
111,Learning a Unified Blind Image Quality Metric via On-Line and Off-Line Big Training Instances.,2020,"Ke Gu, Xin Xu, Junfei Qiao, Qiuping Jiang, Weisi Lin, Daniel Thalmann", Big Data 6: 780-791 ,tbd
112,Statistical and Structural Information Backed Full-Reference Quality Measure of Compressed Sonar Images.,2020,"Weiling Chen, Ke Gu, Weisi Lin, Fei Yuan, En Cheng", 30: 334-348 ,tcsv
113,Salient Object Detection by Spatiotemporal and Semantic Features in Real-Time Video Processing Systems.,2020,"Yuming Fang, Guanqun Ding, Wenying Wen, Feiniu Yuan, Yong Yang, Zhijun Fang, Weisi Lin", 67: 9893-9903 ,tie
114,Toward Intelligent Sensing: Intermediate Deep Feature Compression.,2020,"Zhuo Chen, Kui Fan, Shiqi Wang, Lingyu Duan, Weisi Lin, Alex ChiChung Kot", 29: 2230-2243 ,tip
115,Personality-Assisted Multi-Task Learning for Generic and Personalized Image Aesthetics Assessment.,2020,"Leida Li, Hancheng Zhu, Sicheng Zhao, Guiguang Ding, Weisi Lin", 29: 3898-3910 ,tip
116,End-to-End Blind Image Quality Prediction With Cascaded Deep Neural Network.,2020,"Jinjian Wu, Jupo Ma, Fuhu Liang, Weisheng Dong, Guangming Shi, Weisi Lin", 29: 7414-7426 ,tip
117,Deep Dual-Channel Neural Network for Image-Based Smoke Detection.,2020,"Ke Gu, Zhifang Xia, Junfei Qiao, Weisi Lin", 22: 311-323 ,tmm
118,A Dilated Inception Network for Visual Saliency Prediction.,2020,"Sheng Yang, Guosheng Lin, Qiuping Jiang, Weisi Lin", 22: 2163-2176 ,tmm
119,Data Representation in Hybrid Coding Framework for Feature Maps Compression.,2020,"Zhuo Chen, Ling-Yu Duan, Shiqi Wang, Weisi Lin, Alex C. Kot", ICIP 2020: 3094-3098,icip
120,Content-Dependency Reduction With Multi-Task Learning In Blind Stitched Panoramic Image Quality Assessment.,2020,"Jingwen Hou, Weisi Lin, Baoquan Zhao", ICIP 2020: 3463-3467,icip
121,Statistical Convolution On Unordered Point Set.,2020,"Anh-Duc Nguyen, Seonghwa Choi, Woojae Kim, Sanghoon Lee, Weisi Lin", ICIP 2020: 3468-3472,icip
122,GSTO: Gated Scale-Transfer Operation for Multi-Scale Feature Learning in Semantic Segmentation.,2020,"Zhuoying Wang, Yongtao Wang, Zhi Tang, Yangyan Li, Ying Chen, Haibin Ling, Weisi Lin", ICPR 2020: 7111-7118,icpr
123,Object-level Attention for Aesthetic Rating Distribution Prediction.,2020,"Jingwen Hou, Sheng Yang, Weisi Lin", ACM Multimedia 2020: 816-824,mm
124,ATQAM/MAST'20: Joint Workshop on Aesthetic and Technical Quality Assessment of Multimedia and Media Analytics for Societal Trends.,2020,"Tanaya Guha, Vlad Hosu, Dietmar Saupe, Bastian Goldlücke, Naveen Kumar, Weisi Lin, Victor R. Martinez, Krishna Somandepalli, Shrikanth Narayanan, Wen-Huang Cheng, Kree McLaughlin, Hartwig Adam, John See, Lai-Kuan Wong", ACM Multimedia 2020: 4758-4760,mm
125,Defense for adversarial videos by self-adaptive JPEG compression and optical texture.,2020,"Yupeng Cheng, Xingxing Wei, Huazhu Fu, Shang-Wei Lin, Weisi Lin", MMAsia 2020: 55:1-55:7,mmasia
126,GSTO: Gated Scale-Transfer Operation for Multi-Scale Feature Learning in Pixel Labeling.,2020,"Zhuoying Wang, Yongtao Wang, Zhi Tang, Yangyan Li, Ying Chen, Haibin Ling, Weisi Lin",13363 ,corr
127,Pasadena: Perceptually Aware and Stealthy Adversarial Denoise Attack.,2020,"Yupeng Cheng, Qing Guo, Felix Juefei-Xu, Xiaofei Xie, Shang-Wei Lin, Weisi Lin, Wei Feng, Yang Liu",07097 ,corr
128,Adversarial Exposure Attack on Diabetic Retinopathy Imagery.,2020,"Yupeng Cheng, Felix Juefei-Xu, Qing Guo, Huazhu Fu, Xiaofei Xie, Shang-Wei Lin, Weisi Lin, Yang Liu",09231 ,corr
