,Title,Year,Authors,Journal,Journal Acronym
20,UniS-MMC: Multimodal Classification via Unimodality-supervised Multimodal Contrastive Learning.,2023,"Heqing Zou, Meng Shen, Chen Chen, Yuchen Hu, Deepu Rajan, Eng Siong Chng",09299 ,corr
21,Noise-aware Speech Separation with Contrastive Learning.,2023,"Zizheng Zhang, Chen Chen, Xiang Liu, Yuchen Hu, Eng Siong Chng",10761 ,corr
22,ACA-Net: Towards Lightweight Speaker Verification using Asymmetric Cross Attention.,2023,"Jia Qi Yip, Tuan Truong, Dianwen Ng, Chong Zhang, Yukun Ma, Trung Hieu Nguyen, Chongjia Ni, Shengkui Zhao, Eng Siong Chng, Bin Ma",12121 ,corr
23,Study of GANs for Noisy Speech Simulation from Clean Speech.,2023,"Leander Melroy Maben, Zixun Guo, Chen Chen, Utkarsh Chudiwal, Chng Eng Siong",12460 ,corr
24,A Neural State-Space Model Approach to Efficient Speech Separation.,2023,"Chen Chen, Chao-Han Huck Yang, Kai Li, Yuchen Hu, Pin-Jui Ku, Eng Siong Chng",16932 ,corr
25,Hearing Lips in Noise: Universal Viseme-Phoneme Mapping and Transfer for Robust Audio-Visual Speech Recognition.,2023,"Yuchen Hu, Ruizhe Li, Chen Chen, Chengwei Qin, Qiushi Zhu, Eng Siong Chng",10563 ,corr
26,MIR-GAN: Refining Frame-Level Modality-Invariant Representations with Adversarial Network for Audio-Visual Speech Recognition.,2023,"Yuchen Hu, Chen Chen, Ruizhe Li, Heqing Zou, Eng Siong Chng",10567 ,corr
27,Noise-aware Speech Enhancement using Diffusion Probabilistic Model.,2023,"Yuchen Hu, Chen Chen, Ruizhe Li, Qiushi Zhu, Eng Siong Chng",08029 ,corr
28,Analysis of Speech Separation Performance Degradation on Emotional Speech Mixtures.,2023,"Jia Qi Yip, Dianwen Ng, Bin Ma, Chng Eng Siong",07458 ,corr
29,Codec Data Augmentation for Time-domain Heart Sound Classification.,2023,"Ansh Mishra, Jia Qi Yip, Eng Siong Chng",07466 ,corr
30,Are Soft Prompts Good Zero-shot Learners for Speech Recognition?,2023,"Dianwen Ng, Chong Zhang, Ruixi Zhang, Yukun Ma, Fabian Ritter Gutierrez, Trung Hieu Nguyen, Chongjia Ni, Shengkui Zhao, Eng Siong Chng, Bin Ma",09413 ,corr
31,Efficient Self-Supervised Learning Representations for Spoken Language Identification.,2022,"Hexin Liu, Leibny Paola García-Perera, Andy W. H. Khong, Eng Siong Chng, Suzy J. Styles, Sanjeev Khudanpur", 16: 1296-1307 ,jstsp
32,Learning affective representations based on magnitude and dynamic relative phase information for speech emotion recognition.,2022,"Lili Guo, Longbiao Wang, Jianwu Dang, Eng Siong Chng, Seiichi Nakagawa", 136: 118-127 ,speech
