,Title,Year,Authors,Journal,Journal Acronym
125,RefineNet: Multi-Path Refinement Networks for Dense Prediction.,2020,"Guosheng Lin, Fayao Liu, Anton Milan, Chunhua Shen, Ian D. Reid", 42: 1228-1242 ,pami
126,Motion Context Network for Weakly Supervised Object Detection in Videos.,2020,"Ruibing Jin, Guosheng Lin, Changyun Wen, Jianliang Wang", 27: 1864-1868 ,spl
127,RGBD Salient Object Detection via Disentangled Cross-Modal Fusion.,2020,"Hao Chen, Yongjian Deng, Youfu Li, Tzu-Yi Hung, Guosheng Lin", 29: 8407-8416 ,tip
128,Video Object Segmentation and Tracking: A Survey.,2020,"Rui Yao, Guosheng Lin, Shixiong Xia, Jiaqi Zhao, Yong Zhou", 11: 36:1-36:47 ,tist
129,A Dilated Inception Network for Visual Saliency Prediction.,2020,"Sheng Yang, Guosheng Lin, Qiuping Jiang, Weisi Lin", 22: 2163-2176 ,tmm
130,CRNet: Cross-Reference Networks for Few-Shot Segmentation.,2020,"Weide Liu, Chi Zhang, Guosheng Lin, Fayao Liu", CVPR 2020: 4164-4172,cvpr
131,Cross-Domain Semantic Segmentation via Domain-Invariant Interactive Relation Transfer.,2020,"Fengmao Lv, Tao Liang, Xiang Chen, Guosheng Lin", CVPR 2020: 4333-4342,cvpr
132,Multi-Path Region Mining for Weakly Supervised 3D Semantic Segmentation on Point Clouds.,2020,"Jiacheng Wei, Guosheng Lin, Kim-Hui Yap, Tzu-Yi Hung, Lihua Xie", CVPR 2020: 4383-4392,cvpr
133,SpSequenceNet: Semantic Segmentation Network on 4D Point Clouds.,2020,"Hanyu Shi, Guosheng Lin, Hao Wang, Tzu-Yi Hung, Zhenhua Wang", CVPR 2020: 4573-4582,cvpr
134,DeepEMD: Few-Shot Image Classification With Differentiable Earth Mover's Distance and Structured Classifiers.,2020,"Chi Zhang, Yujun Cai, Guosheng Lin, Chunhua Shen", CVPR 2020: 12200-12210,cvpr
135,Exploring Bottom-Up and Top-Down Cues With Attentive Learning for Webly Supervised Object Detection.,2020,"Zhonghua Wu, Qingyi Tao, Guosheng Lin, Jianfei Cai", CVPR 2020: 12933-12942,cvpr
136,Human Interaction Learning on 3D Skeleton Point Clouds for Video Violence Recognition.,2020,"Yukun Su, Guosheng Lin, Jin-Hui Zhu, Qingyao Wu", ECCV  2020: 74-90,eccv
